1000000
11000
X1874,515,370
X1875,99,109
X1876,208,318
X1877,163,123
X1878,554,163
X1879,46,299
X1880,921,200
X1881,746,223
X1882,600,127
X1883,102,16
X1884,590,190
X1885,534,12
X1886,585,60
X1887,848,292
X1888,333,193
X1889,12,306
X1890,939,97
X1891,18,112
X1892,70,57
X1893,702,372
X1894,46,20
X1895,326,116
X1896,579,154
X1897,793,116
X1898,862,91
X1899,321,316
X1900,324,67
X1901,540,137
X1902,822,131
X1903,25,282
X1904,315,213
X1905,281,50
X1906,879,59
X1907,170,38
X1908,295,135
X1909,834,176
X1910,804,396
X1911,33,268
X1912,847,388
X1913,399,303
X1914,994,345
X1915,480,131
X1916,902,144
X1917,954,122
X1918,731,161
X1919,551,262
X1920,28,384
X1921,507,232
X1922,659,264
X1923,881,344
X1924,68,117
X1925,708,276
X1926,264,263
X1927,539,83
X1928,722,368
X1929,716,180
X1930,106,167
X1931,373,122
X1932,239,241
X1933,647,29
X1934,897,176
X1935,664,290
X1936,635,88
X1937,204,211
X1938,196,219
X1939,470,20
X1940,373,260
X1941,575,200
X1942,354,273
X1943,624,96
X1944,13,26
X1945,77,44
X1946,58,275
X1947,604,270
X1948,664,81
X1949,505,73
X1950,900,20
X1951,336,244
X1952,720,212
X1953,666,127
X1954,637,193
X1955,913,350
X1956,326,353
X1957,466,59
X1958,897,377
X1959,860,370
X1960,846,231
X1961,741,94
X1962,121,355
X1963,24,31
X1964,636,379
X1965,457,286
X1966,44,178
X1967,66,240
X1968,678,330
X1969,337,341
X1970,146,17
X1971,277,233
X1972,88,86
X1973,827,23
X1974,443,165
X1975,398,309
X1976,44,159
X1977,563,250
X1978,549,195
X1979,814,365
X1980,754,73
X1981,626,179
X1982,990,68
X1983,959,139
X1984,648,310
X1985,412,230
X1986,465,83
X1987,583,292
X1988,821,310
X1989,597,155
X1990,227,256
X1991,190,236
X1992,926,176
X1993,548,40
X1994,730,20
X1995,191,319
X1996,870,28
X1997,660,67
X1998,181,300
X1999,679,76
X2000,745,28
X2001,453,284
X2002,109,339
X2003,477,114
X2004,541,195
X2005,635,124
X2006,182,243
X2007,140,123
X2008,273,219
X2009,398,231
X2010,878,167
X2011,120,239
X2012,534,334
X2013,717,275
X2014,955,14
X2015,753,287
X2016,840,198
X2017,403,252
X2018,106,105
X2019,31,178
X2020,313,88
X2021,104,235
X2022,831,54
X2023,38,336
X2024,53,15
X2025,839,329
X2026,354,96
X2027,422,225
X2028,343,269
X2029,304,370
X2030,915,102
X2031,984,54
X2032,698,325
X2033,336,349
X2034,280,393
X2035,992,366
X2036,600,261
X2037,522,243
X2038,849,365
X2039,804,61
X2040,223,78
X2041,262,258
X2042,836,338
X2043,318,259
X2044,378,60
X2045,207,277
X2046,637,270
X2047,607,219
X2048,850,346
X2049,355,119
X2050,95,257
X2051,832,93
X2052,525,26
X2053,452,277
X2054,351,332
X2055,733,211
X2056,151,40
X2057,687,352
X2058,263,232
X2059,914,254
X2060,500,371
X2061,194,255
X2062,510,376
X2063,96,73
X2064,944,187
X2065,547,329
X2066,363,101
X2067,730,175
X2068,728,79
X2069,597,292
X2070,193,48
X2071,597,186
X2072,754,364
X2073,132,211
X2074,40,17
X2075,484,196
X2076,734,302
X2077,35,253
X2078,830,77
X2079,776,106
X2080,744,393
X2081,343,117
X2082,122,315
X2083,467,332
X2084,168,179
X2085,638,85
X2086,787,374
X2087,982,56
X2088,458,335
X2089,971,296
X2090,517,138
X2091,963,234
X2092,252,15
X2093,154,192
X2094,105,184
X2095,538,358
X2096,745,335
X2097,971,156
X2098,799,244
X2099,457,277
X2100,429,393
X2101,80,23
X2102,317,216
X2103,646,246
X2104,767,201
X2105,817,244
X2106,115,153
X2107,84,173
X2108,590,189
X2109,207,263
X2110,570,326
X2111,380,202
X2112,569,345
X2113,377,227
X2114,99,177
X2115,332,12
X2116,775,343
X2117,761,132
X2118,349,189
X2119,169,208
X2120,684,159
X2121,880,300
X2122,176,189
X2123,290,254
X2124,354,383
X2125,915,359
X2126,856,27
X2127,964,43
X2128,946,278
X2129,980,151
X2130,977,322
X2131,386,217
X2132,74,305
X2133,686,260
X2134,602,221
X2135,939,153
X2136,38,203
X2137,971,52
X2138,153,186
X2139,103,314
X2140,951,367
X2141,245,285
X2142,136,304
X2143,539,323
X2144,23,187
X2145,651,30
X2146,480,371
X2147,726,388
X2148,443,339
X2149,267,309
X2150,7,202
X2151,951,246
X2152,461,247
X2153,228,173
X2154,39,354
X2155,56,72
X2156,314,227
X2157,308,301
X2158,477,53
X2159,858,98
X2160,206,43
X2161,966,329
X2162,119,244
X2163,33,132
X2164,886,189
X2165,585,363
X2166,18,75
X2167,976,50
X2168,394,51
X2169,836,271
X2170,173,171
X2171,724,252
X2172,713,236
X2173,430,354
X2174,611,389
X2175,578,116
X2176,796,254
X2177,250,331
X2178,775,384
X2179,882,192
X2180,817,257
X2181,316,314
X2182,404,354
X2183,353,262
X2184,226,345
X2185,796,91
X2186,127,47
X2187,541,53
X2188,55,90
X2189,28,383
X2190,524,318
X2191,592,281
X2192,420,345
X2193,438,263
X2194,707,316
X2195,413,109
X2196,532,255
X2197,397,16
X2198,327,239
X2199,596,319
X2200,823,28
X2201,515,132
X2202,439,157
X2203,538,49
X2204,449,286
X2205,601,29
X2206,686,72
X2207,948,14
X2208,917,36
X2209,22,141
X2210,12,353
X2211,46,365
X2212,614,137
X2213,201,371
X2214,944,218
X2215,995,51
X2216,530,62
X2217,426,174
X2218,935,37
X2219,363,249
X2220,453,168
X2221,852,122
X2222,783,79
X2223,473,56
X2224,312,157
X2225,697,128
X2226,715,298
X2227,315,11
X2228,122,105
X2229,356,349
X2230,464,254
X2231,529,197
X2232,937,264
X2233,331,358
X2234,614,101
X2235,410,201
X2236,371,121
X2237,538,350
X2238,643,40
X2239,891,296
X2240,319,359
X2241,481,86
X2242,397,259
X2243,420,260
X2244,388,373
X2245,546,351
X2246,867,95
X2247,537,118
X2248,945,376
X2249,277,116
X2250,652,54
X2251,9,165
X2252,712,313
X2253,191,66
X2254,736,348
X2255,179,354
X2256,223,263
X2257,599,144
X2258,757,393
X2259,651,298
X2260,185,308
X2261,315,175
X2262,901,382
X2263,770,52
X2264,616,286
X2265,961,213
X2266,379,379
X2267,266,62
X2268,65,363
X2269,422,242
X2270,644,287
X2271,411,88
X2272,259,38
X2273,308,189
X2274,917,137
X2275,828,23
X2276,341,221
X2277,231,213
X2278,671,393
X2279,684,203
X2280,943,166
X2281,669,384
X2282,878,288
X2283,684,36
X2284,643,149
X2285,437,371
X2286,116,352
X2287,568,222
X2288,71,204
X2289,694,224
X2290,240,15
X2291,292,293
X2292,843,335
X2293,751,132
X2294,297,153
X2295,182,316
X2296,110,89
X2297,531,130
X2298,172,371
X2299,225,74
X2300,26,106
X2301,380,202
X2302,812,231
X2303,731,324
X2304,242,262
X2305,74,60
X2306,598,393
X2307,885,120
X2308,6,39
X2309,856,39
X2310,781,185
X2311,213,326
X2312,92,239
X2313,320,134
X2314,567,40
X2315,861,95
X2316,842,375
X2317,67,135
X2318,144,218
X2319,736,230
X2320,87,122
X2321,593,62
X2322,725,364
X2323,478,43
X2324,743,133
X2325,534,26
X2326,696,328
X2327,182,203
X2328,33,14
X2329,690,310
X2330,845,264
X2331,296,112
X2332,688,20
X2333,878,12
X2334,239,331
X2335,769,187
X2336,113,310
X2337,957,217
X2338,601,208
X2339,950,326
X2340,374,311
X2341,330,310
X2342,264,285
X2343,767,274
X2344,139,275
X2345,52,158
X2346,805,354
X2347,773,224
X2348,974,308
X2349,925,49
X2350,153,183
X2351,271,273
X2352,299,151
X2353,592,119
X2354,959,61
X2355,269,314
X2356,374,227
X2357,92,111
X2358,803,94
X2359,466,150
X2360,62,163
X2361,782,353
X2362,380,88
X2363,40,371
X2364,523,184
X2365,98,233
X2366,964,218
X2367,985,214
X2368,484,142
X2369,179,247
X2370,194,300
X2371,65,243
X2372,539,378
X2373,21,328
X2374,623,342
X2375,290,237
X2376,699,240
X2377,344,349
X2378,132,392
X2379,331,60
X2380,903,147
X2381,62,318
X2382,689,144
X2383,677,366
X2384,236,51
X2385,852,193
X2386,736,32
X2387,831,48
X2388,692,131
X2389,50,264
X2390,136,218
X2391,725,173
X2392,710,112
X2393,372,54
X2394,624,358
X2395,526,317
X2396,152,211
X2397,114,226
X2398,136,232
X2399,872,293
X2400,75,26
X2401,646,155
X2402,307,55
X2403,550,206
X2404,823,128
X2405,193,256
X2406,151,13
X2407,345,382
X2408,73,307
X2409,308,268
X2410,716,259
X2411,27,68
X2412,616,54
X2413,965,89
X2414,820,373
X2415,941,271
X2416,922,200
X2417,644,216
X2418,574,351
X2419,115,363
X2420,348,342
X2421,977,30
X2422,210,68
X2423,859,336
X2424,698,204
X2425,166,39
X2426,948,273
X2427,997,390
X2428,163,291
X2429,848,172
X2430,447,71
X2431,803,151
X2432,888,132
X2433,674,287
X2434,661,138
X2435,778,168
X2436,728,196
X2437,614,49
X2438,88,267
X2439,484,269
X2440,202,210
X2441,14,78
X2442,813,273
X2443,640,93
X2444,958,170
X2445,953,265
X2446,672,335
X2447,277,337
X2448,246,91
X2449,457,337
X2450,474,378
X2451,139,349
X2452,741,156
X2453,693,167
X2454,162,29
X2455,787,364
X2456,186,119
X2457,644,133
X2458,829,305
X2459,239,288
X2460,512,14
X2461,710,272
X2462,232,14
X2463,350,287
X2464,290,185
X2465,727,20
X2466,367,204
X2467,982,299
X2468,773,70
X2469,711,112
X2470,578,91
X2471,157,302
X2472,229,219
X2473,261,299
X2474,315,119
X2475,873,325
X2476,507,314
X2477,574,186
X2478,935,30
X2479,29,181
X2480,830,133
X2481,468,80
X2482,891,206
X2483,709,399
X2484,341,276
X2485,22,52
X2486,232,261
X2487,164,78
X2488,932,58
X2489,50,104
X2490,600,94
X2491,293,256
X2492,888,91
X2493,172,25
X2494,378,149
X2495,743,82
X2496,200,132
X2497,794,200
X2498,115,28
X2499,271,144
X2500,51,19
X2501,570,126
X2502,650,340
X2503,619,94
X2504,360,386
X2505,499,334
X2506,663,102
X2507,186,125
X2508,62,367
X2509,824,134
X2510,216,314
X2511,978,191
X2512,349,183
X2513,64,388
X2514,753,85
X2515,116,181
X2516,845,367
X2517,777,23
X2518,676,164
X2519,977,223
X2520,976,211
X2521,976,69
X2522,104,140
X2523,483,350
X2524,549,296
X2525,670,14
X2526,109,386
X2527,260,319
X2528,565,229
X2529,905,38
X2530,344,67
X2531,260,389
X2532,435,339
X2533,518,390
X2534,780,362
X2535,773,183
X2536,637,282
X2537,405,221
X2538,255,298
X2539,883,154
X2540,320,253
X2541,112,100
X2542,83,188
X2543,229,375
X2544,513,186
X2545,646,359
X2546,956,177
X2547,816,273
X2548,948,187
X2549,61,252
X2550,318,150
X2551,43,301
X2552,275,347
X2553,751,291
X2554,527,335
X2555,381,90
X2556,49,246
X2557,654,86
X2558,547,69
X2559,404,276
X2560,781,28
X2561,191,230
X2562,248,283
X2563,802,298
X2564,699,374
X2565,331,178
X2566,254,11
X2567,986,291
X2568,407,42
X2569,396,237
X2570,56,361
X2571,339,340
X2572,48,133
X2573,833,319
X2574,388,340
X2575,493,213
X2576,249,166
X2577,644,218
X2578,178,242
X2579,810,112
X2580,622,48
X2581,61,113
X2582,57,301
X2583,553,73
X2584,54,164
X2585,90,51
X2586,703,104
X2587,236,43
X2588,393,138
X2589,106,156
X2590,13,233
X2591,905,41
X2592,818,357
X2593,38,90
X2594,659,123
X2595,349,188
X2596,893,25
X2597,518,148
X2598,150,325
X2599,330,372
X2600,172,91
X2601,47,313
X2602,995,99
X2603,423,260
X2604,438,112
X2605,348,44
X2606,101,38
X2607,617,398
X2608,42,159
X2609,57,190
X2610,126,21
X2611,587,64
X2612,647,212
X2613,460,267
X2614,152,79
X2615,36,76
X2616,832,160
X2617,180,28
X2618,556,202
X2619,200,223
X2620,627,306
X2621,75,309
X2622,304,270
X2623,931,151
X2624,852,34
X2625,133,194
X2626,911,101
X2627,765,278
X2628,570,341
X2629,401,330
X2630,759,148
X2631,310,112
X2632,891,212
X2633,201,165
X2634,258,322
X2635,966,213
X2636,771,372
X2637,723,363
X2638,957,98
X2639,403,200
X2640,405,263
X2641,883,337
X2642,616,85
X2643,377,352
X2644,128,338
X2645,49,232
X2646,234,57
X2647,597,366
X2648,925,350
X2649,987,374
X2650,314,166
X2651,200,338
X2652,186,320
X2653,406,339
X2654,243,18
X2655,371,117
X2656,432,75
X2657,929,268
X2658,105,162
X2659,734,316
X2660,302,232
X2661,771,330
X2662,985,233
X2663,476,34
X2664,705,48
X2665,872,328
X2666,383,204
X2667,337,90
X2668,891,273
X2669,287,153
X2670,604,78
X2671,277,241
X2672,504,205
X2673,142,350
X2674,632,103
X2675,75,191
X2676,287,114
X2677,952,129
X2678,957,101
X2679,430,213
X2680,344,343
X2681,210,102
X2682,895,322
X2683,604,170
X2684,73,51
X2685,694,137
X2686,234,50
X2687,490,135
X2688,720,144
X2689,358,380
X2690,585,344
X2691,504,376
X2692,316,269
X2693,544,110
X2694,915,376
X2695,340,319
X2696,106,19
X2697,390,126
X2698,846,62
X2699,570,338
X2700,45,192
X2701,906,123
X2702,66,354
X2703,112,83
X2704,136,31
X2705,977,21
X2706,153,73
X2707,702,137
X2708,617,284
X2709,148,168
X2710,655,151
X2711,115,379
X2712,517,43
X2713,614,302
X2714,749,100
X2715,709,353
X2716,291,96
X2717,692,387
X2718,182,73
X2719,875,54
X2720,792,18
X2721,983,279
X2722,531,103
X2723,873,203
X2724,795,265
X2725,334,338
X2726,617,193
X2727,936,356
X2728,845,154
X2729,791,352
X2730,961,358
X2731,334,122
X2732,539,155
X2733,933,301
X2734,348,224
X2735,16,228
X2736,26,158
X2737,889,387
X2738,141,249
X2739,752,219
X2740,414,247
X2741,570,338
X2742,996,186
X2743,171,84
X2744,971,291
X2745,93,260
X2746,464,93
X2747,638,299
X2748,865,11
X2749,412,350
X2750,556,365
X2751,216,349
X2752,287,222
X2753,958,386
X2754,333,171
X2755,504,35
X2756,763,138
X2757,749,101
X2758,568,312
X2759,748,24
X2760,185,27
X2761,550,386
X2762,903,59
X2763,133,330
X2764,11,311
X2765,478,90
X2766,881,374
X2767,955,255
X2768,342,305
X2769,481,29
X2770,971,115
X2771,755,176
X2772,529,84
X2773,716,102
X2774,932,204
X2775,566,285
X2776,320,225
X2777,850,118
X2778,180,174
X2779,553,76
X2780,217,361
X2781,226,246
X2782,113,30
X2783,843,31
X2784,217,18
X2785,477,280
X2786,618,28
X2787,175,180
X2788,54,150
X2789,856,57
X2790,821,45
X2791,904,276
X2792,775,183
X2793,526,47
X2794,517,139
X2795,277,87
X2796,726,265
X2797,822,297
X2798,410,109
X2799,979,94
X2800,464,68
X2801,844,319
X2802,183,217
X2803,510,357
X2804,21,272
X2805,964,89
X2806,667,131
X2807,376,365
X2808,302,151
X2809,442,102
X2810,202,295
X2811,346,232
X2812,413,102
X2813,872,76
X2814,860,225
X2815,540,285
X2816,309,328
X2817,404,372
X2818,481,201
X2819,528,230
X2820,455,66
X2821,898,398
X2822,772,227
X2823,733,195
X2824,606,199
X2825,616,38
X2826,719,373
X2827,152,116
X2828,661,289
X2829,524,120
X2830,454,343
X2831,284,97
X2832,567,272
X2833,451,217
X2834,77,129
X2835,449,48
X2836,878,26
X2837,316,131
X2838,483,192
X2839,487,135
X2840,668,27
X2841,573,350
X2842,210,172
X2843,650,288
X2844,338,164
X2845,640,204
X2846,372,34
X2847,300,149
X2848,419,400
X2849,634,241
X2850,673,261
X2851,819,386
X2852,855,110
X2853,926,364
X2854,815,84
X2855,211,272
X2856,654,153
X2857,713,334
X2858,199,169
X2859,904,24
X2860,40,356
X2861,937,93
X2862,337,308
X2863,904,290
X2864,481,382
X2865,677,354
X2866,496,106
X2867,430,361
X2868,580,16
X2869,339,23
X2870,7,230
X2871,715,109
X2872,497,269
X2873,34,326
X2874,453,92
X2875,684,362
X2876,206,166
X2877,241,250
X2878,693,256
X2879,860,187
X2880,632,58
X2881,659,223
X2882,741,371
X2883,523,348
X2884,786,261
X2885,252,290
X2886,908,217
X2887,820,27
X2888,559,17
X2889,255,92
X2890,449,140
X2891,59,299
X2892,695,93
X2893,816,121
X2894,638,229
X2895,312,366
X2896,581,242
X2897,509,51
X2898,990,50
X2899,55,221
X2900,888,63
X2901,615,303
X2902,572,171
X2903,476,178
X2904,143,303
X2905,385,373
X2906,114,332
X2907,201,72
X2908,62,139
X2909,269,15
X2910,43,389
X2911,852,32
X2912,577,142
X2913,545,253
X2914,670,190
X2915,22,371
X2916,537,116
X2917,430,100
X2918,268,216
X2919,242,162
X2920,386,391
X2921,429,69
X2922,960,382
X2923,391,353
X2924,29,50
X2925,195,230
X2926,236,386
X2927,350,126
X2928,682,398
X2929,650,174
X2930,875,293
X2931,204,237
X2932,404,215
X2933,701,24
X2934,30,197
X2935,341,387
X2936,292,116
X2937,679,349
X2938,329,233
X2939,764,134
X2940,572,324
X2941,160,338
X2942,83,325
X2943,568,340
X2944,628,122
X2945,935,268
X2946,279,346
X2947,143,153
X2948,270,174
X2949,826,35
X2950,705,199
X2951,21,181
X2952,364,279
X2953,469,374
X2954,191,299
X2955,473,331
X2956,568,45
X2957,891,270
X2958,895,265
X2959,765,327
X2960,654,211
X2961,685,99
X2962,65,47
X2963,448,374
X2964,782,302
X2965,168,221
X2966,23,330
X2967,422,336
X2968,546,368
X2969,729,186
X2970,129,45
X2971,484,392
X2972,181,232
X2973,450,302
X2974,214,219
X2975,690,53
X2976,699,311
X2977,283,46
X2978,532,206
X2979,687,293
X2980,50,329
X2981,845,206
X2982,672,251
X2983,357,142
X2984,359,32
X2985,546,361
X2986,325,11
X2987,64,172
X2988,36,335
X2989,836,263
X2990,620,240
X2991,381,66
X2992,36,247
X2993,875,377
X2994,323,117
X2995,734,135
X2996,268,337
X2997,344,220
X2998,784,154
X2999,464,184
X3000,643,182
X3001,531,324
X3002,701,26
X3003,247,160
X3004,629,256
X3005,427,248
X3006,777,63
X3007,693,275
X3008,312,277
X3009,535,258
X3010,300,313
X3011,921,206
X3012,400,198
X3013,58,242
X3014,659,129
X3015,37,156
X3016,350,231
X3017,644,217
X3018,983,78
X3019,34,172
X3020,84,21
X3021,139,244
X3022,514,137
X3023,562,88
X3024,96,144
X3025,623,339
X3026,248,119
X3027,925,328
X3028,443,301
X3029,166,333
X3030,608,326
X3031,175,389
X3032,303,234
X3033,404,18
X3034,22,209
X3035,727,63
X3036,14,343
X3037,795,31
X3038,801,41
X3039,608,174
X3040,854,287
X3041,293,50
X3042,492,258
X3043,498,128
X3044,343,364
X3045,142,308
X3046,811,209
X3047,406,219
X3048,254,160
X3049,637,30
X3050,560,362
X3051,421,328
X3052,906,371
X3053,992,32
X3054,545,43
X3055,625,314
X3056,23,245
X3057,953,169
X3058,23,127
X3059,17,11
X3060,980,288
X3061,67,19
X3062,985,291
X3063,653,76
X3064,878,59
X3065,564,318
X3066,701,272
X3067,858,34
X3068,424,178
X3069,109,87
X3070,238,68
X3071,153,366
X3072,860,136
X3073,510,43
X3074,741,129
X3075,918,340
X3076,965,194
X3077,612,143
X3078,178,179
X3079,169,136
X3080,565,303
X3081,582,357
X3082,752,54
X3083,664,62
X3084,454,306
X3085,901,220
X3086,561,72
X3087,483,204
X3088,74,116
X3089,479,345
X3090,505,308
X3091,832,250
X3092,612,338
X3093,55,88
X3094,623,163
X3095,973,292
X3096,699,48
X3097,249,252
X3098,960,375
X3099,667,395
X3100,467,179
X3101,67,36
X3102,217,152
X3103,238,87
X3104,481,295
X3105,193,352
X3106,839,58
X3107,186,156
X3108,400,169
X3109,679,177
X3110,548,192
X3111,242,195
X3112,197,199
X3113,744,218
X3114,813,214
X3115,153,275
X3116,639,293
X3117,310,109
X3118,188,49
X3119,202,65
X3120,72,260
X3121,48,209
X3122,393,46
X3123,351,251
X3124,125,283
X3125,972,247
X3126,631,398
X3127,528,386
X3128,184,178
X3129,694,53
X3130,524,195
X3131,389,198
X3132,476,304
X3133,644,286
X3134,631,164
X3135,226,346
X3136,493,36
X3137,660,191
X3138,363,97
X3139,76,236
X3140,658,380
X3141,116,392
X3142,761,270
X3143,868,339
X3144,783,155
X3145,658,29
X3146,513,339
X3147,65,234
X3148,966,76
X3149,80,95
X3150,906,129
X3151,968,180
X3152,814,13
X3153,442,400
X3154,533,330
X3155,939,273
X3156,345,334
X3157,945,40
X3158,606,282
X3159,614,368
X3160,646,142
X3161,561,287
X3162,814,16
X3163,290,396
X3164,560,269
X3165,491,386
X3166,182,101
X3167,638,33
X3168,101,179
X3169,81,192
X3170,762,110
X3171,291,58
X3172,989,200
X3173,537,42
X3174,318,310
X3175,630,83
X3176,358,132
X3177,863,201
X3178,9,302
X3179,976,296
X3180,959,107
X3181,734,378
X3182,205,261
X3183,642,268
X3184,907,207
X3185,774,270
X3186,970,376
X3187,668,60
X3188,618,283
X3189,450,123
X3190,52,259
X3191,629,331
X3192,219,355
X3193,668,121
X3194,583,56
X3195,557,162
X3196,426,207
X3197,582,366
X3198,447,318
X3199,584,171
X3200,81,351
X3201,920,96
X3202,884,22
X3203,944,287
X3204,405,290
X3205,562,270
X3206,994,203
X3207,981,252
X3208,749,47
X3209,738,350
X3210,402,191
X3211,178,306
X3212,513,293
X3213,365,116
X3214,337,212
X3215,428,18
X3216,695,55
X3217,59,72
X3218,671,210
X3219,206,299
X3220,783,48
X3221,824,23
X3222,134,294
X3223,892,301
X3224,475,106
X3225,547,191
X3226,66,240
X3227,59,52
X3228,971,370
X3229,880,340
X3230,654,329
X3231,193,297
X3232,848,316
X3233,542,275
X3234,644,240
X3235,542,282
X3236,343,249
X3237,591,365
X3238,959,325
X3239,796,18
X3240,712,273
X3241,852,242
X3242,719,128
X3243,616,14
X3244,632,338
X3245,25,16
X3246,500,69
X3247,701,342
X3248,533,118
X3249,126,317
X3250,276,334
X3251,157,115
X3252,856,41
X3253,603,227
X3254,141,362
X3255,370,364
X3256,745,126
X3257,366,91
X3258,353,70
X3259,519,235
X3260,526,221
X3261,970,61
X3262,960,382
X3263,383,240
X3264,173,224
X3265,225,304
X3266,229,72
X3267,592,254
X3268,407,68
X3269,522,185
X3270,941,89
X3271,354,262
X3272,677,242
X3273,198,101
X3274,310,399
X3275,775,184
X3276,277,251
X3277,89,220
X3278,926,330
X3279,924,198
X3280,622,179
X3281,570,54
X3282,341,165
X3283,157,376
X3284,573,222
X3285,929,312
X3286,92,380
X3287,631,131
X3288,479,143
X3289,42,227
X3290,947,228
X3291,100,121
X3292,55,122
X3293,992,314
X3294,80,306
X3295,252,141
X3296,510,169
X3297,639,73
X3298,763,309
X3299,467,379
X3300,557,29
X3301,540,129
X3302,437,257
X3303,111,127
X3304,172,334
X3305,868,239
X3306,823,49
X3307,242,27
X3308,694,346
X3309,886,381
X3310,484,49
X3311,644,399
X3312,687,308
X3313,101,319
X3314,348,349
X3315,676,29
X3316,535,295
X3317,904,267
X3318,685,52
X3319,508,325
X3320,449,181
X3321,959,382
X3322,67,112
X3323,798,292
X3324,820,371
X3325,89,18
X3326,323,134
X3327,809,231
X3328,715,169
X3329,429,325
X3330,457,388
X3331,436,355
X3332,704,220
X3333,403,376
X3334,578,126
X3335,77,374
X3336,665,144
X3337,119,25
X3338,994,289
X3339,852,235
X3340,997,111
X3341,742,315
X3342,21,38
X3343,663,149
X3344,144,85
X3345,746,188
X3346,926,192
X3347,107,193
X3348,99,205
X3349,100,354
X3350,653,340
X3351,568,305
X3352,250,74
X3353,156,377
X3354,607,239
X3355,641,76
X3356,899,314
X3357,381,197
X3358,804,119
X3359,85,64
X3360,894,389
X3361,759,175
X3362,491,378
X3363,804,328
X3364,741,159
X3365,317,68
X3366,728,22
X3367,263,29
X3368,960,262
X3369,842,98
X3370,434,87
X3371,850,102
X3372,969,247
X3373,415,278
X3374,122,162
X3375,726,110
X3376,359,204
X3377,665,114
X3378,994,113
X3379,896,204
X3380,823,372
X3381,53,161
X3382,509,209
X3383,916,47
X3384,580,161
X3385,856,327
X3386,990,229
X3387,886,63
X3388,899,71
X3389,854,320
X3390,630,395
X3391,801,188
X3392,927,218
X3393,798,195
X3394,456,32
X3395,925,262
X3396,395,194
X3397,108,307
X3398,254,368
X3399,45,73
X3400,208,41
X3401,230,179
X3402,833,87
X3403,291,124
X3404,106,32
X3405,81,298
X3406,729,328
X3407,903,254
X3408,612,123
X3409,245,379
X3410,885,228
X3411,841,139
X3412,41,26
X3413,69,200
X3414,297,12
X3415,215,244
X3416,798,362
X3417,787,52
X3418,28,362
X3419,928,266
X3420,870,41
X3421,702,100
X3422,956,327
X3423,300,295
X3424,757,221
X3425,813,320
X3426,254,381
X3427,885,167
X3428,509,396
X3429,628,284
X3430,187,118
X3431,905,74
X3432,532,288
X3433,747,120
X3434,248,107
X3435,768,334
X3436,690,66
X3437,381,135
X3438,612,88
X3439,329,178
X3440,702,250
X3441,403,264
X3442,508,328
X3443,893,263
X3444,849,156
X3445,842,45
X3446,467,106
X3447,906,80
X3448,289,303
X3449,30,254
X3450,132,60
X3451,484,338
X3452,306,397
X3453,666,304
X3454,883,24
X3455,979,62
X3456,858,213
X3457,328,187
X3458,417,381
X3459,441,216
X3460,580,62
X3461,516,202
X3462,737,16
X3463,543,55
X3464,266,265
X3465,97,66
X3466,329,356
X3467,331,242
X3468,339,78
X3469,640,111
X3470,963,45
X3471,281,355
X3472,953,218
X3473,246,253
X3474,117,379
X3475,756,321
X3476,349,168
X3477,707,158
X3478,475,50
X3479,47,201
X3480,725,206
X3481,137,74
X3482,704,392
X3483,204,59
X3484,909,45
X3485,110,237
X3486,692,397
X3487,834,204
X3488,33,222
X3489,286,360
X3490,97,274
X3491,388,344
X3492,754,189
X3493,771,153
X3494,461,214
X3495,430,336
X3496,435,55
X3497,741,337
X3498,724,214
X3499,811,240
X3500,556,203
X3501,381,319
X3502,81,121
X3503,914,103
X3504,901,387
X3505,553,92
X3506,646,316
X3507,307,383
X3508,809,128
X3509,345,186
X3510,586,332
X3511,734,39
X3512,267,132
X3513,661,176
X3514,81,129
X3515,868,85
X3516,480,387
X3517,464,101
X3518,226,241
X3519,406,244
X3520,120,231
X3521,15,102
X3522,288,257
X3523,273,20
X3524,423,219
X3525,795,312
X3526,438,342
X3527,78,185
X3528,32,171
X3529,910,260
X3530,398,167
X3531,659,365
X3532,157,10
X3533,859,100
X3534,655,165
X3535,5,268
X3536,228,372
X3537,201,201
X3538,363,85
X3539,898,321
X3540,224,340
X3541,966,70
X3542,584,100
X3543,588,282
X3544,942,358
X3545,945,347
X3546,599,131
X3547,997,193
X3548,887,152
X3549,244,313
X3550,582,45
X3551,482,233
X3552,865,221
X3553,456,14
X3554,821,72
X3555,402,162
X3556,598,221
X3557,679,284
X3558,307,252
X3559,320,253
X3560,772,187
X3561,130,76
X3562,997,300
X3563,829,136
X3564,239,41
X3565,504,362
X3566,131,22
X3567,495,35
X3568,44,36
X3569,974,57
X3570,933,288
X3571,264,233
X3572,925,113
X3573,970,298
X3574,713,145
X3575,246,166
X3576,183,29
X3577,415,347
X3578,951,394
X3579,40,291
X3580,912,30
X3581,335,189
X3582,339,162
X3583,672,44
X3584,945,33
X3585,38,361
X3586,92,348
X3587,596,353
X3588,988,128
X3589,895,246
X3590,255,222
X3591,670,119
X3592,832,211
X3593,603,167
X3594,760,354
X3595,118,275
X3596,245,282
X3597,449,206
X3598,501,386
X3599,787,309
X3600,615,16
X3601,55,115
X3602,625,110
X3603,820,239
X3604,619,265
X3605,663,349
X3606,661,335
X3607,344,221
X3608,581,395
X3609,522,287
X3610,938,376
X3611,444,392
X3612,153,315
X3613,950,246
X3614,186,258
X3615,502,269
X3616,10,244
X3617,76,102
X3618,240,154
X3619,482,318
X3620,294,325
X3621,640,359
X3622,648,95
